ID,ETA
9C2GH7WZ,548.5031511968891
9C73H6QU,1618.0633448027404
9CAO2N9M,616.4898863242346
9CC7FGZ5,810.9172829287851
9CDU8E2E,3237.593275571248
9CDUW62X,19.48464211661982
9CFWBS7B,1443.3301025956337
9CFXDQA9,1464.0718183971967
9CG3F1CG,1806.6243975442226
9CGV6PX4,2053.639376635564
9CHVFPLD,1803.0626887702167
9CJSI7P2,1671.3842202724152
9CKBZFOW,322.3346440475225
9CKJ5KDP,530.5898511864483
9CL06EXT,739.054570606198
9CNR5MJW,4066.6333707912977
9CNZKX5U,2423.428552289693
9COLNSUZ,2368.536334713839
9CP05EYC,3062.964789504553
9CPIS46Z,303.05951421172654
9CPNR8F2,1350.9351867523076
9CQ5U3P7,847.5819320729621
9CU8N0DX,2052.696571371857
9CUX8JWW,1952.9687256996951
9CV1N0DI,269.6423054203194
9CVDZW2L,645.9263617799882
9CZ65PFT,1371.048365711399
9CZH7F4S,1640.4811588508944
9CZXHLY9,2193.8030925067324
9D1UW8VK,293.63146157465246
9D1Y0DDE,3276.4578036640755
9D3BNDKP,1598.7882149669445
9D3DHDC2,2396.71573648465
9D3U4MBF,2965.541578921454
9D8NW5O6,3948.258932125812
9D8V9YS0,2003.1469169570116
9DASQ9EH,2142.4725837048845
9DCJHTY1,1287.5577218030871
9DFD1V6F,1747.2276659306558
9DFU0QYW,518.7524073198997
9DGFRS0Z,638.8029442319767
9DH160M7,146.55384043629638
9DK1U4X4,2604.342406781104
9DK93VMR,706.2658986572625
9DM42BOY,480.09739150789585
9DN1ZW6R,1752.7797413724882
9DPV6PU9,740.9401811336128
9DUB6BFZ,234.75851066314524
9DUCS48S,2402.2678119264824
9DVFJQ7F,381.4171072398536
9DXM589H,1459.4625482190716
9DZ47V64,1621.4155412959224
9E1KVDGI,452.3370142987332
9E1OQBNZ,636.3935530025021
9E6MOH22,1283.5769884674335
9EA7RF3A,3869.691826816861
9EAI868M,2293.635694319306
9EAMD86S,77.62430004524347
9EAPOU62,975.5939356563462
9EB8NWW3,2453.388808447506
9EDG4SVE,4331.247381471844
9EEO3GQA,1181.7540199870332
9EF3UTKF,2342.03303118962
9EFJGKGU,1752.8844975129002
9EH0CJ88,1324.7461516493238
9EH7GEIF,2809.1406612864357
9EIIU1MF,1158.079132253936
9EJ4UVRU,1716.9531413516067
9EJ7RBHI,2092.189636307156
9EJM116Y,160.90543167273142
9EK9FB6S,185.52312466953603
9ELZYMJ0,871.4663320868832
9EMIVZNP,155.7723807925466
9EMQ1TG4,866.857061908758
9ENSHPI4,1287.767234083911
9EQ51M17,575.5302354231682
9ET5KCMI,592.5007301699015
9ETA9F6E,760.2153109694087
9EY4MTY8,2337.004736449847
9EYY23VI,3626.8670933419967
9F19W51A,4049.0343392020927
9F41LUTJ,708.675289886737
9F44IG5T,1265.8732007378167
9F5HDX8P,1290.909918296269
9F62CRW9,1019.1724900677109
9F6ZG1Q7,64.63453863416359
9F80MAPM,1745.5515676840648
9F82ZCVP,705.2183372531431
9F9M5IKC,1962.815802898417
9FARH247,1847.2697800240533
9FCRH6O9,1993.2998397582899
9FD2GIMU,849.8865671620247
9FE8K1WX,2778.970892847799
9FG8V359,1911.0662695349213
9FH9K487,701.2376039174897
9FIE24MB,380.2647896953223
9FIHC1XM,2246.076406572288
9FIPCU33,664.0491740712529
9FJ427IJ,1985.3383730869828
9FKWUYKR,1820.5569642190098
9FLR8BAG,2212.8687100617044
9FNCBI4Q,1097.425326955426
9FNJEIZA,2109.369643334713
9FOYFOIV,2067.4671871699397
9FQNAESN,894.7221952583327
9FRAW7KB,96.27089303856782
9FSUVO25,608.2141512316917
9FT8NPH8,575.6349915635801
9FTRZHHI,3715.2812758496693
9FTYQWLY,1471.82377278768
9FVAC531,483.13531957984196
9FVJM6G6,3018.2339175486572
9FWQ37D9,2021.5839976695122
9FXP0Z0Z,1198.4102463125307
9FZAS6KX,2588.733741859726
9G448759,1495.8129289420128
9G5I35RT,636.1840407216783
9G6OKVQ8,993.5072356667869
9G79J35G,2761.16234897777
9G916ZVT,1495.498660520777
9G9F3178,978.2128391666445
9GA2ZQW3,203.75069310121262
9GBAXJIQ,1513.5167166716299
9GC11Y6Z,513.7241125801269
9GFHYDH1,1072.9123900990332
9GHFEMCV,975.698691796758
9GHRRFLB,4097.012651510759
9GHSOBJO,1386.761786773189
9GIW4YGI,1505.8695184215585
9GJKHHI8,981.2507672385906
9GK9CL7C,4485.238907877388
9GKAF0OR,1253.6167323096204
9GKJIERM,543.3701003167043
9GKU1EZV,2146.977097742598
9GP73V4F,796.4609355519381
9GPVFKPP,1582.131988641447
9GRF90WJ,1979.1577608026787
9GSZR17T,242.09144049198065
9GWBO8G7,705.8468740956148
9GWGWOV6,981.2507672385906
9GYYNUEB,446.36591429525294
9H1E1SDT,2507.5477330404765
9H3PB23T,1672.1175132552987
9H4ON9WG,3348.111003705839
9H6DZL9N,2232.877132880384
9H70WH4A,3232.0412001294153
9H83FRF3,1242.826849847191
9H8RM0LB,1481.6708499864017
9HAMF9DQ,337.31477212642915
9HB1DPQY,2077.6285327898972
9HBBA1RJ,1007.8588269032219
9HBT2IF8,2111.8837907046
9HC4FYS7,3560.765968742066
9HCYDYG2,427.090784459457
9HD3MKQM,1490.5751219214162
9HDF423C,1670.7556834299435
9HF06GFH,454.74640552820773
9HFZJT61,830.4019250454048
9HGUF40R,2524.9372523488573
9HGXEHIH,2191.49845741767
9HJC65C8,354.3900230135745
9HLNSFOX,1223.9707445730428
9HNXTPBR,1221.980377905216
9HOT4K18,1874.6111326715682
9HPOFZAK,489.3159318641461
9HUVLYUA,979.7841812728235
9HVIEDEU,2836.062989372303
9HY5340K,2452.8650277454467
9I2U7GXY,1718.3149711769618
9I37KSNB,1.8856105274148212
9IARKN54,4037.720676037604
9IAV3TZR,643.5169705505137
9IB23877,1165.5168182231835
9IDACT2S,3865.8158496216192
9IDXY09L,2543.8981137634178
9IFR0T0X,675.9913740782134
9IG498TO,1350.097137629012
9IGEU1PF,1973.1866607991985
9IHI8EQX,2733.1924594877833
9IINSSCT,840.2490022441267
9IIUTROR,2601.094966428334
9IJ0417I,790.3850794080458
9IK4H8BC,765.0340934283578
9IKJOMWK,728.7884688458284
9IKV9TV4,517.1810652137207
9IMI2VHN,1479.0519464761035
9IOFNVIP,505.3436213471721
9IP8D6VF,641.3170916018631
9IPDB2I3,186.78019835447924
9IPVI12L,2066.3148696254084
9IQ7IAFO,1472.8713341917992
9IQRB1HN,2069.981334539826
9IRBGR3Q,1235.7034322991794
9IRBTAUV,1016.3440742765887
9IRIBSKB,609.8902494782827
9IRR9D1L,835.7444882064135
9IT4K5SD,1796.9868326263247
9IV9X0RQ,3067.574059682678
9IY0H06R,4369.273860441376
9IYCIACG,931.3868444025097
9IZONJYO,230.77777732749172
9J0BUN1Q,2777.504306882032
9J0WN98E,1619.2156623472717
9J3J677N,518.6476511794878
9J3VG7RD,978.0033268858206
9J5C4541,270.4803545436149
9J5N5Y0L,495.60130028886215
9J8CA4IT,284.5176773588141
9J98VMGU,1866.9639344214968
9JAIN57H,1225.9611112408695
9JDHBN3V,1324.5366393685
9JE1G2SD,1866.0211291577896
9JE214OP,2071.343164365181
9JERL47Z,593.9673161356687
9JKOL84I,421.0149283155648
9JKRF15E,3502.8358230942663
9JLFIC0D,353.76148617110283
9JMH22TM,903.7312233337591
9JMRYPZZ,566.7307196285657
9JMX7QRX,522.4188722343174
9JNO6GAX,1838.3655080890387
9JNV0SPT,1718.000702755726
9JOW4XUZ,1906.9807800588558
9JQU83GK,1129.0616813598301
9JSW18TW,907.8167128098245
9JTKKB0U,1902.057241459495
9JTMU8W8,2218.630297784361
9JU7BYUT,259.166691379126
9JV16D0T,1401.7419148520958
9JVKMB17,790.3850794080458
9JWOPLEF,1413.8936271398802
9JWUTUQ7,781.1665390517957
9JX2W05L,1372.6197078175778
9JXGGA0W,1576.1608886379668
9JYW5CL3,1162.3741340108254
9K151613,329.24854931471015
9K38EYFW,908.65476193312
9K3DIG37,41.588187743538
9K3SY0PI,509.7433792444733
9K4MBR2K,723.9696863868794
9K4U0SPB,1000.2116286531507
9K6GRNE0,894.5126829775088
9K736NEG,570.9209652450431
9KAG20GV,2845.2815297285533
9KDYRN9Y,3095.229680751429
9KFYX9SH,3890.9573233204837
9KG5CGOM,1625.186762350752
9KK5OLPX,689.0858916297052
9KLH9U2P,736.6451793767235
9KLXNYNY,1495.8129289420128
9KMQ7477,1732.8760746942207
9KNNAPOU,2432.856604926767
9KR4AXKB,3340.3590493153556
9KW7YU59,1404.8845990644538
9KW8DGAW,619.4230582557688
9KWGH10O,1352.5065288584865
9KXD566O,37.397942127060624
9KXQUS4I,2873.6704437801877
9KYC6NHR,1941.86457481603
9KYH1BG5,2047.0397397896122
9KZA6IQI,781.1665390517957
9L0AAS6O,295.6218282424792
9L1X6OHV,263.04266857436755
9L1XJ3QT,1946.892869555803
9L2UI54O,735.807130253428
9L5U4LFF,1756.2366940060822
9L6HPVTQ,1707.3155764337087
9L7KHFO4,3010.586719298586
9L7ZYESH,1354.6016516667253
9L8RCZGT,1858.792955469366
9LA0IFN3,1565.5805184563612
9LBI7GXE,1814.9001326367654
9LBUX179,2639.435713819102
9LC0XTUO,660.5922214376591
9LDNMDUH,2459.4646645913986
9LE8ID7U,307.56402824943973
9LGMFB2C,419.4435862093858
9LH0RO28,2746.7060016009227
9LKGTUDO,2725.2309928164764
9LLWYJ1R,1053.7420164036494
9LO1B8RM,1560.7617359974122
9LO69DV3,288.8126791157035
9LQN1632,548.9221757585368
9LRU8ZYW,714.1226091881575
9LSBFP9T,2798.3507788240067
9LUZ8OVB,2127.8067240472137
9LV1K291,1189.7154866583403
9LV7KYTZ,1529.1253815930081
9LWDAYNE,1967.529829216954
9LZ8XTWD,521.0570424089623
9LZIEQ3J,1889.5912607504747
9M0MFD49,2595.2286225652656
9M195MDR,838.9919285591835
9M1AR1D7,2715.2791594773425
9M1BCOQF,838.6776601379477
9M213PDD,582.5488968307678
9M26BTOL,235.5965597864407
9M3MRTGJ,2375.240727700203
9M3UR64O,504.0865476622289
9M4OWEHT,1792.9013431502592
9M5B6WG0,739.3688390274338
9M5SE7R8,1552.3812447644575
9M5W9M8W,1031.743226917143
9M5Z8P5U,408.02516690448493
9M8AF9YB,774.5669022058438
9MAG473Z,2132.415994225339
9MEMYIVD,505.7626459088198
9MFWN76N,7.751954390483154
9MHWZYJ0,921.7492794846117
9MIRNLCN,619.8420828174166
9MLZZE13,1095.958740989659
9MMEWDJY,2833.129817440769
9MOLSAB4,2522.946885681031
9MQANO6F,2365.3936505014813
9MQU6SQ8,1670.9651957107674
9MQXP9ME,1150.3271778634528
9MSER6JZ,933.7962356319842
9MSSG6YG,2699.4609822751404
9MV5ZVU9,1148.7558357572739
9MVIB3AH,854.0768127785021
9MWE61FZ,1121.9382638118186
9MXNKR1W,913.0545198304212
9MYDIKCO,615.4423249201153
9MZG4141,694.0094302290662
9N09LDFT,544.8366862824714
9N1R5BEY,1853.8694168700051
9N41GEKI,1828.8326993115527
9N44QPMI,2815.635541991976
9N66F1GC,2778.2375998649154
9N6PP758,1266.1874691590524
9N9RHG9M,1556.7810026617587
9NA4WLEU,363.084782667765
9NAREDTR,1302.9568744436415
9NCTCWI7,269.3280369990836
9ND5D9NM,1010.0587058518726
9NE375VT,159.12457728572852
9NFW81I1,1855.7550273974198
9NGDFNU4,447.7277441206081
9NGF2QSL,465.74580027146084
9NJGCW21,191.59898081342823
9NJRLY9C,267.02340191002105
9NJZA15U,2297.302159233724
9NK84J19,1459.8815727807194
9NL3RMRP,1965.5394625491272
9NLYS3OC,249.8433948824638
9NMRUOG2,352.7139247669835
9NN6MG8A,2570.191905006813
9NPAQ5HA,855.4386426038573
9NPLY7US,2060.44852576234
9NQSTZDE,1570.3993009153103
9NRQH6ZH,1016.7630988382364
9NSHOC3B,2012.9939941557336
9NTFSW57,265.2425475230182
9NV4COT9,1408.3415516980476
9NVVPPSX,4088.4226479969802
9NVZWSVG,955.7950251184905
9NYBAO7X,2766.6096682791904
9NZBXPVF,3005.0346438567535
9NZP46CC,2169.8139363523997
9O08E8TM,2097.008418766105
9O1YVHIN,1545.5720956376817
9O21MFNB,224.80667732401147
9O2V5GHA,2159.443078451618
9O3H0JUX,1607.587730761547
9O3OPXA7,2506.500171636357
9O5Y71NR,4208.577941049469
9OAAR1ZY,1077.3121479963345
9OAUVNZK,1979.1577608026787
9OBH2XRX,872.0948689293548
9OBY801V,2563.8017804416854
9OCCJ125,1586.950771100396
9OCXYK3J,2682.071462966759
9ODR5V5V,256.4430317284157
9OEQDQ2J,1588.417357066163
9OF92SQT,1774.149994016523
9OG2H412,298.24073175277755
9OGLH049,759.6915302673491
9OI0EZL4,2368.4315785734275
9OIWRP2E,2031.3263187278221
9OKVJDIW,2352.6134013712253
9ONEXA9H,299.2882931568969
9ONKOXG2,4575.852969333711
9OSYF05J,3226.489124687583
9OUCLV46,820.9738724083307
9OVNS7V8,1983.9765432616277
9OY5S8G0,3006.7107421033443
9OZ1OAKZ,64.21551407251586
9P0LAVBE,1742.7231518929425
9P18Z4DW,270.27084226279106
9P1JS5ZS,1711.71533433101
9P25ZUEY,553.2171775154261
9P42LB1B,1272.0538130221207
9P5YWJBE,478.7355616825407
9P8183J7,775.719219750375
9PBXYL2F,1077.6264164175702
9PF8NP4Q,2206.7928539178124
9PGRUKID,1576.2656447783786
9PHTZJRF,2310.7109452064515
9PJSHKVX,3718.528716202439
9POM3C7O,665.2014916157841
9POWOX9W,1585.7984535558646
9PRN2QEL,271.6326720881462
9PSUG30Z,509.2195985424137
9PTIIMEG,2297.61642765496
9PU1WYNF,2993.9304929730883
9Q1PVFY5,258.53815453665436
9Q3353H0,1120.5764339864634
9Q4HGUBT,2396.401468063414
9Q67U4RX,1277.1868639023055
9Q6AUQKD,55.52075441832529
9Q7KLJ21,3696.948951277581
9Q84SR8V,317.09683702692575
9Q8NWKK7,1311.3373656765962
9QBGPG55,118.58395094630987
9QBX73PL,1103.60593923973
9QCQ1F7X,327.0486703660595
9QD2112L,2014.6700924023246
9QEORV4M,1606.225900936192
9QF5DJ8G,1770.797797523341
9QIMI0P7,2398.8108592928884
9QK0T3KW,1840.879655458925
9QP3IL3U,20.322691239915294
9QS9IE2Z,5497.392736537499
9QU9A7HJ,1687.8309343170888
9QUPPX5W,1351.1446990331312
9QVB2Y6I,2420.7048926389825
9QZNCW1D,411.69163181890264
9R0HKEA5,131.67846849780167
9R19AAUK,2247.9620170997027
9R1WUA3G,106.22272637770159
9R5JHOPH,498.53447222039637
9R8FB0MO,660.0684407355993
9R8KDIQB,1192.4391463090506
9R94GNV1,446.57542657607684
9RD87TER,1459.8815727807194
9REVS8V4,1056.0466514927118
9RHTDCER,780.4332460689121
9RJSAZCI,1739.4757115401726
9RL3ML64,2692.023296305893
9RLRUWYS,150.53457377194988
9RMASK4K,1893.991018647776
9ROICLMZ,2536.2509155133466
9RQC2I1D,19.798910537855622
9RTFGWSV,498.84874064163216
9RTS3K4A,950.4524619574818
9RV4DPHU,137.2305439396342
9RVOKP28,502.4104494156379
9RXCHV2V,2625.1888787230787
9RYDHDLG,2271.532148692388
9RYPO8KO,979.5746689919996
9S1AHHNG,443.5374985041307
9S3BYT9H,481.45922133325104
9S45VNJ3,262.72840015313176
9S99JEQ3,1652.8423834195028
9SBBZPGZ,1165.4120620827714
9SBDWEDV,1775.407067701466
9SDJK5K3,481.77348975448683
9SF6JODY,2386.9734154263397
9SF9C17U,1186.0490217439226
9SFD9QTR,553.531445936662
9SFRJ8V1,449.8228669288468
9SIN40K2,2275.3033697472174
9SJLCDGA,1044.418719906987
9SKV3T3M,260.738033485305
9SL54OWF,705.6373618147909
9SLKODHP,149.0679878061828
9SMRWPEI,945.0051426560613
9SOR0N3K,2717.374282285581
9SPURCO1,1448.1488850545827
9SQ4VKI6,1467.109746469143
9SQYXAIQ,1659.4420202654546
9SS5Y9CL,32.05537896605196
9SSL4DGF,1770.0645045404574
9STU1APG,1640.0621342892466
9SW7R786,1510.6883008805075
9SY72HMN,495.60130028886215
9T23MYKH,2090.827806481801
9T2FHZ4X,366.33222302053497
9T3T9WYE,3302.8563510478834
9T8X7O5Z,177.0378772961693
9T9H2B6L,539.2846108406388
9T9PT5RK,1835.6418484383285
9TBHHNEO,2676.8336559461627
9TBKENK6,3452.13385113489
9TD2KUP7,1395.9803271294393
9TDYP4X8,1788.6063413933698
9TH6UXT9,2016.974727491387
9THHB1YS,393.35930724681407
9THX0836,465.74580027146084
9TLMJLKM,1177.7732866513797
9TNJNPND,333.2292826503637
9TO4KN5P,31.426842123580354
9TQI1CD7,582.9679213924155
9TS61U3O,189.18958958395373
9TSLB2VS,1482.7184113905212
9TTBJ453,2495.500776893104
9TTOKX47,1631.9959114775277
9TWMC7Z8,1311.6516340978321
9TZXD5O9,1701.2397202898164
9U0YL78V,413.4724862059055
9U2EQ16J,1190.6582919220477
9U2HPK1I,130.31663867244654
9U7H6WU6,1755.8176694444344
9U8MYJW6,2408.8674487724343
9UASSFZ1,2489.4249207492117
9UCCATU2,852.9244952339708
9UE1O0U1,630.1081845777861
9UE4O3SB,1259.3783200322766
9UE9DW36,2077.419020509073
9UG2YP6J,1117.4337497741055
9UGFVCQ3,4124.0397357370375
9UGZAJ9S,261.7855948894243
9UH8RO99,445.0040844698978
9UKI7OY3,818.5644811788562
9UOXZJK1,2544.5266506058892
9UOYJPJX,2390.7446364811694
9UPEAX7Y,522.4188722343174
9US9MMDZ,1283.157963905786
9UU46PQ8,743.2448162226754
9UV9RPCI,342.44782300661393
9UW1C44P,1284.8340621523769
9UW8YPOS,958.8329531904366
9UX9K5DX,1743.8754694374738
9UZ2OWWC,1174.00206559655
9UZKK2CT,2399.020371573712
9V0J8E9D,942.9100198478226
9V19G4Y1,2494.9769961910442
9V1XE57F,2331.1383925867785
9V2BMJJ9,1472.3475534897395
9V6EC2F7,649.488070553994
9V6R0Q48,1250.1597796760266
9VAU342N,3450.4577528882987
9VB37Y9F,3439.8773827066934
9VBG56TC,1347.8972586803613
9VBYGRYS,910.330860179711
9VEJ12TK,881.2086531451931
9VETFCGJ,428.8716388464599
9VGC93QS,2269.646538164973
9VGOB98J,1938.0933537612004
9VH5F0S9,787.032882914864
9VJ2MT0C,2659.0251120761336
9VKVUA2O,2194.22211706838
9VN3Z9HR,1044.628232187811
9VOUM89S,431.2810300759344
9VR9JC7Y,169.91445974815778
9VT3DF4H,4885.302608110566
9VUBIBWE,1484.8135341987597
9VVGFMX2,2622.150950651133
9VWK9M81,408.33943532572073
9VXRKSHQ,501.46764415193053
9VYHPOZV,2572.077515534228
9VYSKPUP,756.8631144762269
9W07L895,3244.8214492596717
9W1WFT7I,959.2519777520844
9W3G56M9,529.1232652206812
9W43YOST,473.28824238112014
9W4QVP61,1608.7400483060783
9W600FET,2736.439899840553
9W61MKR0,815.6313092473221
9W71LDA6,2244.190796044873
9W8PXA0N,530.5898511864483
9WBAQA0I,2327.8909522340086
9WDDSVQE,298.6597563144253
9WEQUH74,2378.592924193385
9WFHW7LJ,702.8089460236687
9WGZ7E8S,72.80551758629448
9WHOBPXK,688.1430863659978
9WIV321I,314.26842123580354
9WJKEL99,2368.4315785734275
9WJO2ZW2,1460.405353482779
9WK1FJNI,1249.2169744123191
9WMPXQCL,529.9613143439767
9WOIY9WH,1721.4576553893198
9WOPEIU0,220.82594398835795
9WPKOO2L,2894.6216718625747
9WQS8F54,28.80793861328199
9WT65PP5,207.10288959439453
9WUWEFER,154.09628254595566
9WVEKVYQ,3108.7432228645685
9X00XNHT,1186.2585340247465
9X0IR4DI,408.33943532572073
9X2VUQ54,2427.199773344523
9X39ED5I,568.1973055943328
9X3KOGBL,1836.6894098424477
9X4BNZRP,735.3881056917803
9X8GXS12,3771.6400793912903
9X9FJDDO,744.3971337672067
9X9TG040,2955.1707210206728
9XA6F2BQ,1510.7930570209196
9XA7TY0L,1999.585208183006
9XC40S4H,3421.8593265558407
9XDYOOVT,96.89942988103942
9XEQYY9F,1232.7702603676453
9XJH2S0V,1515.2975710586327
9XJV04Z1,1450.1392517224094
9XK3BKS9,1399.9610604650927
9XLU1AA9,2291.959596072715
9XMEJYTU,204.9030106457439
9XMKPGYX,1273.310886707064
9XN1NI60,885.5036549020824
9XN7U502,1379.8478815060014
9XNB6LAW,1478.7376780548675
9XNBN9HP,392.52125812351863
9XNQ2P74,316.46830018445416
9XQPRBHI,2396.401468063414
9XRB5X1P,2313.8536294188093
9XRIM3QG,2870.5277595678294
9XSGCT1Z,2016.974727491387
9XT090CL,1245.2362410766655
9XT9YB1J,1008.0683391840458
9XU22IEU,1782.7399975303015
9XZ6LHE5,1500.9459798221976
9XZSZSU1,1366.6486078140977
9Y0QKER3,197.77959309773235
9Y2OYR2L,3392.4228511000874
9Y3F4DY2,2567.677757636927
9Y3Y1VGL,1541.5913623020283
9Y5HLGN4,1362.2488499167964
9YEE2AR8,1588.312600925751
9YGYKM10,1911.590050236981
9YICNCT2,702.7041898832567
9YIIPUC2,5178.410288983158
9YLJJENP,615.2328126392914
9YM1BACJ,1652.528114998267
9YMCISZ1,1005.2399233929236
9YN373BA,741.2544495548486
9YNETOKW,1780.121094020003
9YNHZ99Z,539.075098559815
9YNK64XF,371.15100547948396
9YPY99MV,831.8685110111719
9YQIULJP,751.4157951748062
9YRUV7S3,2120.997574920438
9YS8VGM5,672.2201530233838
9YU6SMB9,418.9198055073261
9YVBQVSC,1681.9645904540205
9Z045BSI,883.0942636726079
9Z122DPT,1507.2313482469137
9Z2V4YHV,40.750138620242524
9Z2ZOGG4,736.7499355171354
9Z3PWHMX,407.6061423428372
9Z8ONIBA,2408.65793649161
9Z9C44QK,1272.9966182858282
9ZAAE8XG,1962.606290617593
9ZAJ8Z9E,446.4706704356649
9ZATJ8ET,836.582537329709
9ZAVO60W,330.8198914208892
9ZBE9THX,612.8234214098169
9ZCBVDKU,1226.1706235216934
9ZF3C33C,622.9847670297745
9ZG1Q0JM,446.6801827164888
9ZI3BDQR,2737.2779489638488
9ZIM3CTM,953.8046584506637
9ZJDKE0V,1373.981537642933
9ZJQ5YZV,1236.750993703299
9ZJUSVHF,1334.174204286398
9ZKIS0ZP,2735.9161191384937
9ZKQ80N2,2717.374282285581
9ZL1RC2A,511.83850205271204
9ZL70SR4,346.9523370443271
9ZL9GJNH,76.99576320277187
9ZM2FVMU,628.1178179099593
9ZM99FQS,1582.2367447818588
9ZMPFC8I,2758.4386893270594
9ZN49LKV,3921.5461163207683
9ZR9GQXF,447.83250026102
9ZRBFBEJ,639.2219687936243
9ZUK80SN,1851.8790502021784
9ZVHTQ7W,2291.7500837918915
9ZWWLEZI,903.1026864912874
9ZX4B8SD,1667.8225114984093
A00PDO0A,1213.0761059702018
A00SXQ57,2311.6537504701587
A0252RI4,561.5976687483809
A03199WO,2465.1214961736428
A03NRWO6,1134.299488380427
A04ZJRPE,1706.6870395912372
A05MUUR5,2609.161189240053
A05R6IKN,2022.6315590736315
A07HO3Z1,474.8595844872991
A0AH9TWO,474.6500722064753
A0B74I1R,2098.998785433932
A0CHRV4Z,948.3573391492431
A0DMQQJR,700.0852863729583
A0DXPYTZ,1531.7442851033065
A0DXS9Q4,2196.107727595795
A0EU8FNU,553.8457143578978
A0F7WDZ9,2315.215459244165
A0FEN1XO,2496.6530944376354
A0FNRD1R,565.8926705052702
A0HO2QC2,1366.124827112038
A0HQ1MO5,327.78196334894307
A0I0INR4,2478.4255260059585
A0KIF1NU,1881.6297940791676
A0KJITGF,3722.5094495380927
A0KYKLG4,942.176726864939
A0MOMQK7,3774.3637390420004
A0MV6CHD,425.20517393204216
A0N0DCZZ,51.01624038061211
A0N67RZP,208.04569485810194
A0O2IDGG,1404.2560622219821
A0P73XQY,1021.0581005951257
A0PQ9BBL,1311.8611463786558
A0Q180TG,394.51162479134535
A0QAEXAL,729.3122495478881
A0QDQHPY,3313.6462335103124
A0RLKNOG,617.3279354475301
A0TFJWYW,3058.7745438880756
A0U2H67R,1910.5424888328616
A0W4VETV,978.0033268858206
A0W8DI7O,2128.6447731705093
A0WKYP3M,714.3321214689814
A0WY40TS,143.51591236435027
A0XGPJO6,773.8336092229603
A0Y0S00C,4161.018653302451
A10VR4Y2,1118.5860673186367
A14TQJJN,502.0961809944021
A14VAHDJ,1614.3968798883227
A158M6TS,734.3405442876609
A16D96MM,1237.5890428265943
A19KQHAY,1103.1869146780823
A1B8ZK6S,1131.8900971509524
A1CIIMP0,588.2057284130123
A1H3ZYAK,362.87527038694117
A1JGVY3C,2581.1912997500663
A1M26ETL,514.6669178438343
A1MG6JQB,4992.153871330739
A1NQXD20,570.0829161217476
A1SW1ED3,711.2941933970353
A1TZ9BAP,1448.5679096162305
A1UQ887J,3722.5094495380927
A1VLG5YU,1534.1536763327808
A1Y59D5E,1438.092295575037
A1Y5T1QX,2567.677757636927
A23YDGOS,3128.85640182366
A2B62AIJ,2287.036057473354
A2DKB0OQ,897.6553671898669
A2DLMLIY,496.2298371313338
A2GFRTFH,2047.9825450533197
A2I4KR6G,801.3844741512991
A2IB52K2,1025.143590071191
A2JIIXJX,2249.3238469250578
A2JV7M8Z,293.0029247321808
A2K74NUD,866.4380373471104
A2MENZDM,2131.3684328212194
A2NBNKPQ,959.9852707349679
A2Q8L2ZG,412.8439493634339
A2QAI7J5,610.2045178995186
A2U5NO2P,262.5188878723079
A2V2F709,3129.065914104484
A2V70FMD,468.57421606258305
A2WWIS2X,631.8890389647889
A2XHNP8H,2757.39112792294
A2XYT51K,3056.679421079837
A2ZM8EZ3,3196.5288685297696
A2ZZXSLR,1075.6360497497435
A305LY1V,276.9752352491549
A316CA5I,1237.6937989670062
A348MJUY,1026.5054198965463
A34KKDRD,702.8089460236687
A34QIE00,782.0045881750912
A34XKQPV,1443.5396148764576
A37S7X6Y,1678.7171501012506
A37YL6KF,1026.0863953348985
A3A2S9R7,262.309375591484
A3AFXO1H,86.31905969943404
A3BN35L8,3275.2007299791326
A3I6D9OK,3249.9545001398565
A3JU5CTU,1829.5659922944362
A3LAN258,720.9317583149333
A3LYU45F,1423.0074113557184
A3O7MSCQ,1364.9725095675067
A3PAIQ0Z,2354.289499617816
A3Q9K4QE,704.0660197086119
A3RLBMX0,802.4320355554183
A3T4ZOPN,654.202096872531
A3U7H26W,475.17385290853497
A3URVAEB,1236.6462375628869
A3V4ZFPM,1433.7972938181476
A3VDVXRG,191.28471239219243
A3VWDEES,453.07030728161675
A3WUQNRT,522.4188722343174
A3WYATWB,1129.1664375002422
A3Z10DQ0,898.3886601727504
A3ZS8QWJ,1836.8989221232716
A40XNCSJ,1056.7799444755954
A41T34IH,770.7956811510142
A43M1OQE,2765.876375296307
A44CT069,1793.7393922735546
A4ADS5EM,721.6650512978168
A4CFELZH,1680.8122729094891
A4EG6PZ8,890.0081689397956
A4EHBXQW,2073.7525555946554
A4F4PBXJ,0.31426842123580356
A4FOJ7QP,2366.3364557651885
A4G48MYX,245.44363698516256
A4ID25KO,2379.011948755033
A4IQBW2Z,1433.5877815373237
A4JL7TL1,2311.548994329747
A4KKDL17,2461.0360066975777
A4LFPMU3,3202.395212392838
A4MEBL2D,1668.8700729025288
A4OCMSMP,1304.8424849710564
A4PZTXW3,2268.179952199206
A4UUDFDS,2157.452711783791
A4V3NPN1,48.81636143196148
A4WO13VC,1954.9590923675219
A4Y97694,2215.382857431591
A50PD5XJ,903.8359794741709
A526FP7J,1364.9725095675067
A52XJKNQ,2997.492201747094
A53HZAPK,686.4669881194069
A574QFF6,600.6717091220324
A58X6R4L,168.23836150156683
A59I70MT,1254.4547814329158
A5AGK804,3728.2710372607494
A5AH9OW7,2034.3642467997681
