ID,ETA
2WEOQOBG,474.03841299496844
2WI093GP,883.517335353423
2WIRH4BN,1143.9808554305428
2WJ17SOW,749.5729797497519
2WJMSYDG,736.5023254926109
2WLKBR59,1462.999266428446
2WM4L89H,668.303442243265
2WQWY3ZG,556.5446396797613
2WUF2ZU9,749.9937185213565
2WUQQ3YH,1255.9199936237508
2WV54DV4,1192.944903552657
2WVT4REU,965.3631073981253
2WWXVKCM,939.8817156536595
2WX46RME,2344.9722015420616
2WZ3UGCM,639.3585419642669
2WZG5YTK,1361.9316717683653
2X1SJAYF,574.5867237163919
2X26OSAX,1466.7118368013466
2X2UFE7Q,864.4105662010031
2X4OHHMK,1060.0496305675742
2X513QQC,1412.6505787203505
2X56QGQY,1290.3415273326784
2X6MSQZC,810.9542607376795
2X6RQCNW,685.3018271814559
2X72R3NO,961.6574687486774
2X765MKI,856.3734492782311
2X7SYD61,1436.678911433635
2X9QXKA4,1337.0298274340187
2XB3N1NA,1576.4902567072681
2XBLGSAP,700.6133120249272
2XBSOJYN,2389.0289782514533
2XE4HVN7,890.5321500811085
2XG6LB19,1500.8172137274832
2XG9U8BI,546.6459068751614
2XHR0ZAJ,520.1522017551696
2XI5T7T4,1153.5503540490815
2XK6IUD8,1034.0481956287558
2XK8HHL2,507.1114823943775
2XL48KZF,1596.033878927007
2XLZ3S5M,2539.7692242254525
2XMVUQ1B,485.15429661117753
2XP4FRO1,444.22893154916324
2XQUV4ZW,443.67538191825656
2XQVZWDX,1506.898351673832
2XUAVOR3,1759.0692079729338
2XUOCLUH,1097.9362654048891
2XW2WNRK,1542.7876536216213
2XXHYHYJ,405.9980898106469
2Y0CTPMM,719.7221399706787
2Y16YPZ0,607.6741855887211
2Y1DGE7R,1454.3539008074315
2Y2NCQLJ,1542.3006148730765
2Y2R3NFF,1556.628095091926
2Y4493LC,1531.2574349779636
2Y4XYWCQ,996.6905909350601
2Y5K4TOQ,946.924416551444
2Y6EH0WE,807.8002614000774
2Y6HZ8RP,918.8572471533267
2Y6RPBJO,1295.815885646337
2Y7608RE,1138.0920216590391
2Y7LF1XD,731.5678518794441
2Y8U98B2,840.0394113802267
2Y9XTRQV,1604.8539651004903
2YAHG8F2,911.0065816641817
2YBCF9LM,3662.3425606165483
2YDDA9BO,1306.7358643481225
2YEN9Z33,710.9210057384391
2YGCSO34,2045.545682580399
2YHJC4Y6,629.9662533838219
2YISX645,974.8211759942873
2YJ3XG5I,1523.4889175776634
2YJBPRGR,1312.303807271223
2YJZFXQ5,598.1292837004174
2YK03432,717.6344543831945
2YKSW149,482.837121463633
2YLN0TGU,729.7882909410575
2YP9LGPC,357.6650591744519
2YTIVO9Z,1261.7203674147604
2YUQ50TX,621.3339605232347
2YW020RH,1328.2871751893126
2YW41Y3C,1063.431879936195
2YW8YSEU,601.9957282280499
2YX9FHBZ,2934.229270180926
2Z18X07P,412.9303816993023
2Z3A57K2,824.072115158926
2Z3T06UY,1444.6775893940703
2Z43FAHX,676.5562614107089
2Z4JJSOY,2981.917750443634
2Z4VWIL1,632.5497374775055
2Z4Y2DMR,763.2266965984484
2Z5RMD9P,1529.5495321753542
2Z5TAO9W,1632.5610148117669
2Z972YDU,1440.0026854082585
2ZCFJKQR,889.5188853686212
2ZE1KGKG,1005.5734952618726
2ZGEDGE6,858.8201493837282
2ZGPYYAA,1150.9051520514245
2ZJIBHSF,1061.5822710165608
2ZL9TG89,953.4956542114318
2ZPTX8L8,1814.9050942555493
2ZR5D6ZE,1656.2066827576798
2ZSOIP21,559.8895601254001
2ZWG7KY4,1032.3500171587618
2ZYKCJSJ,1586.661325278608
2ZYPSIXI,753.3702393421948
2ZYQH72S,789.6196822574891
2ZZKUWTM,819.2633965841294
30179MC5,1677.9608757097185
3019JG6D,676.0149249271321
301DHNQO,878.2255028926686
303K2GDO,1253.4327372435764
304HAIYZ,449.14272280256387
307HGZBB,1594.2252612379455
30A6QR1J,2376.236883641404
30ASPXVJ,894.247140990483
30ATWLJ6,392.6285396809335
30C3775T,1713.1709223231928
30CG8352,889.9339983564034
30ENLZH9,637.3859920531204
30FCRO7O,2316.716414656763
30GEMZUO,1180.8700576673152
30KK4JSO,616.2372942848694
30LEQEN7,471.51779398935446
30N7UPWI,1113.0395704251305
30O7B6DI,1262.8722873697652
30O80X0D,940.7607363531474
30QPEBP5,1002.827721719525
30RCLGKK,1095.434542879163
30RK9FGZ,1378.4146551952679
30XJ24LQ,1211.6651213249895
30XJMHAT,961.7618456199749
30ZUOYG7,734.5201547381072
310GPGHK,1046.3355595959733
311UBTJ2,1800.4209432305101
314XPB0M,574.0489157448667
3173KWGA,1295.7814088909527
31DZ92WU,591.7040167903805
31EN0UOA,548.3854168629971
31FHX9VE,1336.3697903830196
31HA41CG,1479.7592619542916
31JZ58QJ,903.4262430410935
31K53YDM,1738.0879909894606
31L7SLCN,1477.0058553891204
31LK6HE0,644.4775740096064
31MWB5L5,1824.7641707728624
31NX2NDZ,1497.589931852118
31NYI4ZU,373.19077595341037
31OOZ0DZ,995.8680379912491
31ORY7PT,900.3173807958888
31RT355U,897.5955141834379
31SVY7NP,1995.490278870496
31UZSKDC,910.8247301513654
320960HO,650.0856349904399
320HSTP8,1790.6061869385517
321VUT0U,1062.5302427686067
322AJTMR,1294.567425385593
323U7B3P,1266.6559541355532
326TLC4O,859.5229137986644
327BT950,741.2430210006117
32C7AAMZ,1030.669890027747
32EUCUKK,1001.5928003227194
32IUW3AB,881.6349013338736
32JBXL5L,984.7752943306906
32K4XHQ9,1815.3690305556881
32KF1451,720.6631269045125
32KYWJ5L,496.2498080401249
32LWK216,747.6096637214889
32NWXKS6,800.6323822746424
32PEHKH5,1323.2846512721796
32QBOK6A,1332.593800544744
32QJWHI4,624.3484409517324
32SVR2MZ,1326.6728594882686
32T11GXW,806.5235208154375
32UF3DSF,2028.3531498358275
32VWGMRC,420.02813509511975
32X6B7AB,1057.5366713677065
32Z66JNY,2379.550592710799
330A35WM,545.239608374839
3325SSKX,2040.994944668068
3331V04C,1272.7725725959954
333PTWBE,540.4629163908849
334R6QLL,1075.8486930165027
3366FGYL,454.89851376239824
338HJEAR,665.3169803745984
339MS3OG,1215.5298021230747
339NGQAH,1269.6467065585248
339RB69J,739.2478116110267
33B761SD,967.490585123134
33EIN00O,1267.1908648773458
33EJXA9W,816.851494293251
33FC4FS8,845.0504067628018
33FX663V,1188.4328696454706
33FX6KTY,813.8661794963676
33H06JOO,805.9569352376614
33IJCW3Z,1000.8992733149921
33IJQIFZ,490.58194244886613
33INNYWK,1640.8716635018548
33KNNFWK,643.7027482820838
33MVMU2U,522.7266189213137
33N76QBU,1753.938824197863
33NK8546,1094.6554923306023
33NKF12F,713.6420091215215
33NQ2PFR,715.5559397323386
33P4ZDC6,2144.828844213135
33QMINQR,1721.4609335035652
33QRDZVH,1603.6773824369368
33RHY37N,516.3463196967598
33S6O11U,832.501814960607
33T1SPDT,1329.9236882235734
33T79HXP,464.8249423137463
33ZDECRI,1422.381592687903
340707ZR,1932.4042571550024
3420LEGD,897.5123985228345
342M5F60,2012.8527923460433
343414A4,1131.9421169966863
343SN09B,1311.3246189223419
344TBBS6,553.2207519585083
349PBWVZ,1243.2743605244345
34A1JCCL,581.3678562848615
34A6WOFY,2907.134911629604
34BJNDBZ,1395.6848090235055
34E2Y7FS,336.47743320751647
34F7IRHP,1558.9366916087943
34GAEC25,1299.1390992712336
34GMISL1,946.8609846020081
34IPU3U0,1047.0372308997469
34KBSB8H,2092.3151282341864
34MQAQI3,477.760278809355
34OB269Q,514.157128145478
34OMRY31,896.7966512149256
34PT33H6,965.1837217285718
34Q7ZF4X,916.3979945067681
34S23605,1200.4227717913457
34TFKPPU,561.7026135777944
34TZI16C,1463.8625574936254
34V3P3ZP,876.9451853502816
34W1SIOQ,856.5408306780034
34ZHL6BM,2277.5168986456447
350RIONY,1712.0001701951041
351RY45I,1233.4595415558217
3522CAUX,1176.2942431220356
3525XYDC,1818.22228734985
354SMCA4,1492.6145685504562
356Z5YCF,796.0539767202301
357ZQ5NN,1234.0496741677855
358AT0XW,781.5420786083741
358T819Y,1050.8136745832192
35A5NKU4,1035.8763861284738
35FVM4QL,1570.036314878773
35G6X88P,1929.4150081967814
35GQRFR5,1143.7881816785543
35HI58UF,656.3786265402435
35J4KHKC,999.1877800707398
35J8MNOI,830.1266607473951
35JP2FXM,812.7394973852053
35L8WIVR,1261.4711093346589
35NAL6MM,1275.4823861442885
35O5TFD2,1376.2481417732117
35Q3ZKTX,647.8114652313809
35QLEO7K,653.4943614377652
35QOSULF,1144.8641584253605
35UCCCI8,732.6555172061742
35US20MC,464.34828883924683
35USTKJQ,480.7995078058141
35V83SNM,1220.6718200012779
35WGNBFN,801.6868091415818
35WXYU0S,501.3669739126226
35XBINF2,866.3103980178564
35Y07W4Y,1618.564046219145
35YP35DO,1090.9063523304435
35YYW8V7,1903.2526717047317
361810BA,1851.2435696022185
3632Z7W7,2842.5794087812246
3637MIQM,731.8558617993813
3641VWFE,810.5324334690835
364ED939,945.7463045348611
367QDKZU,891.9981393332446
3693C7SI,686.9197261224709
369M9GD1,1303.0621119357907
36AVVTMP,944.0531440583295
36C3QOBD,1221.098551922484
36CVGGL1,780.5145296803928
36DKWTZ4,850.945795449783
36EOT1QS,893.6108985839338
36FB6CQ2,973.4347522679656
36GQS5MP,1275.470138663506
36IOCHMK,1775.9564262848055
36JDVGRT,1211.0901697125043
36KVH1K5,1132.5541953302215
36NUJCDR,883.8143599997402
36O8ISCO,1265.612794416525
36PZJVWW,1597.2332209597166
36R6KXEF,1309.655330025068
36R9HOR3,1086.8163939436272
36SCPUVI,1227.4382805704163
36SHN5AR,1427.0970447995
36SVVE7N,1582.2568597522045
36TAW22V,1267.6044008785077
36UCQJUD,1068.2321365195967
36UNSL54,725.2936198799026
36VWWS79,779.0126261325139
36X33OXM,758.9671402253402
36ZKN3HV,1931.3860587617141
372TWA4P,626.1441885993502
373483H3,1043.6434926824295
3744HGQ0,653.0045652314516
375IC9XB,1708.417160050369
3774Y3TK,1378.2044076037055
379IH0JV,2130.6003617673236
37A547V7,1206.6311877620756
37AMSHDZ,517.9529951159865
37BLCMT0,1406.5983869195834
37CVPJDY,1186.9097710272401
37DUPJC5,856.9200857949859
37GIOV22,1600.8487566384235
37L9F92L,729.9716057125621
37LT03DM,465.7460664483051
37MCX9F3,1143.3501044494674
37O1GMO3,1117.3543621494887
37OUTG6O,614.3736523914486
37P6PIKC,1371.9694622886616
37REPTPQ,1605.7315253461766
37T4O04I,796.7501393206381
37TGIN88,1167.0962325680528
37TSTKPA,974.1345374920405
37V66QJH,663.4258801249139
37VPIBY1,1110.7945285488345
37W26YSS,1155.408549955804
37YK5EVL,1967.3844058556476
37ZIMRY0,1084.03711538609
386A795W,746.9908843306946
38747EZT,1614.0228351853696
388CM7L7,2466.003203064711
38B1ZM3Z,774.4118731629148
38CKOCSA,1474.372403614429
38FUVTK5,2298.8654104508487
38GBDB4M,1329.9126660097627
38GCIYL3,1299.0210135075804
38GQ3NGA,1879.8982683075474
38HU9YNV,323.03204772484287
38JTBE1D,429.02337692469007
38KCWDHS,1707.270143344033
38KFP4E1,1871.6734087740433
38L7HCGK,862.9343902457616
38PT4MUI,1067.7801561101076
38SI81CN,712.34442739368
38WCTY2F,915.9812020015911
390VPUAS,1230.05662567531
3913GEYX,1746.9643728671376
391GD364,653.4976819219369
3936SOMI,686.1708496935906
393ME5HZ,766.1346821870659
394WSBK5,866.7529605135765
396YDD60,1358.3168404315284
398C5CMO,1403.5469618422371
399FOJET,463.96155231217574
39C66E11,1610.7329686706926
39ED15NO,1708.5482797730544
39GVWIT3,1176.067027994647
39HU0CYW,797.2159575372922
39I0DJ3M,1196.6155057504714
39JKWQWJ,879.5029716201561
39K8VNZT,598.0780282511191
39L8E98G,683.2208036872273
39LLG2C4,1761.8237733292142
39M3PZAW,2441.8036395187873
39N625H9,766.5302169710039
39NIY3NQ,661.183708284297
39ODTQ6R,1505.8590465189027
39ORR2AB,996.3449658340589
39R1KQCF,1722.6317453938855
39S9JNZ9,1370.6268783354974
39TLOWYO,987.0245471002486
39U2O0C4,1815.3690305556881
39W376OD,819.25515585787
39Y5B20F,1891.310268734515
39YEPMYQ,923.7510218776545
39YRQZDZ,1088.605173931294
39YU3OQX,857.2552405434801
3A0HWYW7,555.666932655547
3A252OC2,1089.1996372148283
3A50Q9Z6,771.528193620623
3A6IN1Z5,969.037821886263
3A7TI663,2134.3208714252614
3A80KH69,514.4046582573451
3A8AM892,935.8596468157625
3AA18COO,624.0120551620912
3AB8OURG,811.0451244953897
3ABVJGLU,926.1776151189894
3ABXGWOA,644.3096304260112
3ACG7PJJ,1622.713529158977
3ACNLTHZ,690.8473685830334
3AET18RV,1166.4281428401969
3AG2LIJO,1578.277583370886
3AGQDFCR,362.1704865784304
3AH0HDKS,2086.95731283778
3AH6CNBL,804.2969380340875
3AHEITWX,433.8661781670553
3AI7C4FR,542.0762765997491
3AJNHCV2,1756.1493323253949
3AJQCLLK,999.5472101728874
3AJXEMU6,1259.211039565932
3AKP04A4,1082.6360859579997
3AO6IDWD,762.2458710178954
3ARAR8D6,1654.44821263859
3AUC8MB0,1089.8802496789162
3AUKR7W3,1670.9936470794319
3AV5ONVO,1298.322961381457
3AZ2V0HG,1595.7123802584442
3AZCMKZM,688.1833436941993
3AZMPODE,948.9827454821818
3B2GIQB4,1625.2000369351247
3B3678DP,947.3373925911992
3B5JT4CX,2363.699397789637
3B67KB8V,1288.4527419492474
3B6E8GM5,766.9859075722195
3B8VTMBT,568.901878820981
3B8XYQFX,1029.9964457912386
3B98AE2A,1103.2074238928608
3B99LRDI,1481.1047742775409
3B9E2VYY,418.1788946014924
3BA3L1RR,1232.7273093809993
3BA6KM88,1185.3502355887313
3BATM26S,947.2353863592299
3BBR9YLP,1531.8989824238029
3BK372YZ,1178.8276973641161
3BLU7A7F,2317.101043590097
3BNKSWEH,709.588608494876
3BRYUKWR,626.7653709242346
3BS1UQ1O,621.7146152418227
3BT3640S,3448.268048739168
3BVLUBS1,1917.7104509370572
3BYGVAAO,708.8794479786962
3BZLXYN3,536.7926992945839
3C01BYF2,586.4940997372859
3C3DMTR4,1200.995509172291
3C4MP2MG,1219.0846888726107
3C55UN9I,1597.72470073684
3C6K4VBS,1318.4874749846763
3C6Z30MO,846.1023675667782
3C7T26VV,899.1674975529709
3C8KOKTI,1054.7249257903532
3C98QXNL,1464.02520242456
3C9ZL07N,1000.3003491830501
3CAK4DW8,602.1590835233212
3CC6LH7J,654.968787481375
3CD7HTKB,506.29692958827627
3CEGRRSD,594.7326864517493
3CEN2T3B,2342.6530903264265
3CF6FAE2,1854.5200728237312
3CF6VSVL,596.5347705732671
3CGMC689,2667.7048147317573
3CGN53QQ,1873.6398496962647
3CKOE6GR,858.612221489791
3CKPFSQW,1212.7551934834212
3CLCWGN9,813.860916633
3CMQ5UJ6,1595.7123802584442
3CMZXRXP,1296.2254979067332
3CP6MG9K,714.1004033297302
3CPH4YNP,703.4545577874201
3CPVLQ1N,2224.6472576060387
3CSKX6ZN,678.9454998339157
3CV5YVQN,574.808261532617
3CXKN7UQ,544.1854258620218
3D0Q0DQ4,1002.5953224893386
3D1XEN4Y,966.6399150831744
3D2GYJJ1,2084.453941835366
3D3H7MN0,1566.5562995271189
3D3KX1GD,1470.4150717590128
3D5APX2L,1480.8557841162133
3D5D2YWS,1916.522259777237
3D5TG4I7,513.5970923205043
3D7IGPYP,562.3330672564456
3D8J5M4O,908.988207010701
3D8Q1LFK,2049.070075016143
3D9JDXBP,649.6888752674664
3DAHXQIS,1452.0208299761457
3DAS849N,1340.1149668644111
3DBLGPS9,501.11691948785733
3DBUNIVZ,1520.779430043198
3DCRWEDP,813.6685127040383
3DCZSN25,1587.1216041681764
3DFJMN91,461.83346729803384
3DFQV40S,508.6288620543153
3DIBS9VE,675.5009033657846
3DJ1Q1RS,1189.586782233135
3DJ2448G,1359.426329739266
3DJQA44D,1400.712235539132
3DKQKYAR,1826.0679531093583
3DMXVPRW,643.6343582827708
3DR3X53X,599.4787213927208
3DSQZ3WR,487.27155085112247
3DX9YPEN,2378.30852994469
3DY1THIS,999.2562154709583
3DYTBA0C,2374.072363106413
3DZSWQJX,555.0959029338802
3E0R9CSQ,541.8741815015749
3E2Z4VAC,426.73541063246773
3E438Z3Q,1618.1747444888267
3E4Z5AQ4,527.563683791056
3E7GD6YM,1898.9465375317116
3E8HGPNE,1198.080124309266
3EA1PFGW,1095.9451952951129
3EADUHDM,957.4445501356768
3ECZUCG4,1422.381592687903
3EDENSX0,1073.4403890460617
3EIQUZI1,906.5011687504292
3EIRSLLT,1282.5955327648187
3EMOL0LV,294.3954948518899
3EN6SP0I,1948.6990336441122
3EQP9MUZ,432.0836157853221
3ERKQ8WS,579.7055134723759
3ESKQPK0,903.9890921870423
3ETWYXIK,1469.3680449112035
3EV5YURD,1174.4878578540086
3EY7FOO1,1413.7219304672333
3EZ2DVKW,1138.52173140204
3F08VQF8,630.8092618456326
3F5AC72J,912.2163237055738
3F6HHGI9,788.4223719838517
3F9K6DYC,918.0742275898558
3FAAVB9Y,948.9836485370706
3FASU1XC,1307.9547851683474
3FE0XII0,1549.9961111875082
3FEI6826,694.1751398941074
3FEICFF7,813.036702204647
3FF219AX,1153.0407386222332
3FJUGLY8,606.8044250247015
3FMEX5OU,2042.1706458230992
3FMOES52,1286.1984192640089
3FND4G7D,340.48678239687956
3FSO62VA,671.854279824734
3FSS3LND,1076.1123788380526
3FTGRKD4,687.151776333521
3FWIYXPF,472.3082513079104
3G1PP0DC,1320.421079547238
3G2MUPC1,1591.0903348309857
3G2PQYW7,835.0112023016029
3G3TQFFW,795.8492561568276
3G6MV2GA,647.0432801499356
3G6ZJMQN,1920.4216800537542
3G75ZAUY,958.2669375085485
3GBB8Y7W,1078.515418048746
3GC4OKWS,1652.482599154443
3GCNZN4G,752.6827821941118
3GDNZUW5,865.7762146680975
3GHNUALM,1549.9367623901903
3GHVBO88,607.2506923523722
3GIBZWQ4,457.5985267041865
3GJWDPKL,1864.5475765776284
3GKTO4H2,345.21787519738905
3GL2G8JN,3714.536361202826
3GMW3XY8,923.4764937465401
3GO2OQI0,500.84018769099225
3GO9EX4E,994.72580052027
3GP4I7KV,1106.0208928715283
3GQF22GC,847.9711614046976
3GQJMUYY,1178.1611600227902
3GTO56M8,589.6397937310694
3GUHV08O,683.6194657536953
3GVVOI4Z,594.3525233184588
3GW16R66,1521.478203402612
3GWE2P9F,706.4272882680589
3GX0ZEMS,436.7117102180682
3GYN4P2R,1452.3172275102133
3H0WHHWO,372.1630831459763
3H1L9VIP,1053.4217941364811
3H2IQZ05,486.7363045944978
3H2M71Y3,1326.9382159791212
3H2PLYIL,1183.6635269662313
3H3QZ3XY,497.70467517903387
3H3XABX2,1657.607505880452
3H6EDEYV,1158.547132998519
3H78S9SD,2036.7893574185964
3HA01Y8Q,417.288947435119
3HAMSJ6S,679.0639137866475
3HD9KE1J,718.9605035420125
3HDWNDQU,589.0592264532087
3HGVEV6L,1259.4055992131107
3HKEKPMZ,1040.8102560018565
3HKYV0A2,1118.8871753538147
3HO67O5D,664.6236333594267
3HPOL3GX,1858.1090101723225
3HRC9IHA,1272.2625019759732
3HVF6DQA,948.8780665490992
3HVW7W96,1536.2960270603098
3HWUYTV4,599.5492995813694
3HY5UTDI,1943.618300199828
3HY69BXF,1287.9674250787891
3HYEN8QJ,1861.7436998680755
3I1D2SH9,779.0324782186484
3I1EIUBG,1270.933920656726
3I30AJ54,335.78436439783627
3I705KD9,681.7251557006604
3I7DXUJW,1939.9354512774476
3I8D463L,898.1163659011536
3I9CH38Z,2513.8449254765865
3I9Y2RO7,731.1281851144731
3IAL0I4P,482.99940676506185
3IAWLGN9,307.2572182864835
3IDEYILF,2418.6972322614474
3IEGR02V,1909.7327261666126
3IF3LALP,800.9757024455402
3IFZXYSJ,449.6360650721673
3IIBSIOZ,874.0672373326779
3IISYIFB,1010.6471704934864
3IIXCQ1C,1380.2045246833095
3IJ7UKIV,1169.6594578030447
3IL3MA8L,1570.3801066358706
3IN375LG,582.3526298648736
3IO0IKW9,736.1348976304125
3IO7Y5XU,1515.9047157251514
3IO92GN6,755.8691342936643
3IOOMMG5,516.2071013893344
3IPQ7R81,1576.028682153452
3IR2LB6G,1873.4948811912536
3IS8KV46,1492.3153444754182
3ISYBM1G,1124.5285528861664
3IXNK8YX,842.4474328411095
3IZ21FV1,1324.2544026036435
3IZH3R6J,877.780575539933
3J09XBIG,1439.0912602237202
3J2917EG,1030.992340021445
3J2ONSZL,1531.218858673401
3J3Y6FPC,1275.8414365925653
3J43G469,549.1952322483306
3J5LIN3I,1561.8578416167663
3J7B44Y8,555.794103050049
3J8QOSIB,685.703641568718
3J8U22PY,394.0072272405787
3J9FQYCZ,627.3069874936764
3J9MIJ0Z,778.790110157961
3JA9DOSV,714.8613990065087
3JATDHGC,662.3816207521116
3JB220NW,534.5572255195248
3JC7TMA6,799.3618952306366
3JDJAV0O,1810.6717404889914
3JFUSAEE,383.5392813015135
3JK3QVEE,643.8124334218509
3JLIBRKO,398.1376073096636
3JN2EE82,779.7188397280258
3JNVTPZP,753.2129045012235
3JQL7ZKG,1476.9088150265136
3JRGZM0R,1382.2575590374122
3JUIXNT1,2509.8602485247734
3JW2KD3Z,688.017510660411
3K0N8LNE,714.3251815763372
3K0ZA2XS,426.7956295209152
3K1IS9AK,1190.5071786580138
3K24Y68V,645.561103922547
3K45KGE7,1338.1227117836934
3K7O418Z,703.0344591457747
3K7SC4NV,696.4988617841431
3K9PHPVK,1441.96245831412
3KAP6BM0,1111.5341948240687
3KF9NYGY,1482.3807545680802
3KHPGPHY,1357.6255616935985
3KJ3O5V1,1670.9936470794319
3KJTI5P5,652.885985421654
3KLG081Z,1746.541870177009
3KLL338R,639.9719448150329
3KLTI80A,780.605187254707
3KODFBFB,1193.7755484386364
3KODN2JZ,944.5752232709802
3KOYG4DW,690.1076910894153
3KQJ5H13,907.0594973535144
3KSP18OQ,459.24098699453793
3KTWR8B8,1073.3336093980695
3KV51MKX,353.1958931321958
3KVAM1OD,821.1279248909931
3KW62C19,571.7203482222409
3KW6Q3DB,624.1941629196795
3KWK6Z3L,805.8016188103709
3KXN0UQA,1316.7956701027754
3KY6S5H1,537.6021587806517
3L2EKNRH,1360.7421812835764
3L2RK8VK,901.4918976268908
3L5D5CKR,411.21384222301367
3L5QGPRE,939.3424287896269
3L7099BM,516.480565547586
3L84MS5P,1168.947248624098
3L8LBNIR,464.4492579388228
3L8P82YK,1198.4257030804101
3L8R41GI,1798.1385107333626
3L8WNK43,969.823281918468
3L9ZSO6J,547.9850202632272
3LA50192,2127.607542956346
3LD6TH2O,1308.3731591629378
3LDYABBI,1607.3249742465666
3LEDDCRI,567.9467353475704
3LENLMJY,2030.9420803871742
3LKZ7VMK,518.0099338998351
3LM955K7,1246.512268495405
3LMVY1EK,478.70373005885403
3LNUBNG1,1232.6426480133525
3LO9BRXB,359.0976578173295
3LPOV14G,1221.561107577315
3LRMK8KC,1232.969086530767
3LVZPEER,598.4016484787963
3LW3VXOG,1340.9773591545675
3LYY9MWK,741.7570893329373
3LZA6C2W,769.3409819516553
3M06C75E,1179.156689727311
3M1JP07P,917.4499840522637
3M201MYD,962.8311493920297
3M49JSXE,1345.20668781024
3M5NF6A2,1018.7044121529499
3M5V6JE5,1901.3668205259432
3MBUVN5C,641.8965904055088
3MCG699H,1381.0170054160349
3MDK5LIS,1055.2852028495035
3ME9I8UE,686.0943374231174
3MG4PPDB,1536.2874696389315
3MKOQ4P1,1795.907664376019
3MO9TEPI,447.5079900026368
3MP6GO8M,1572.7911175606057
3MPK47EC,985.6299953646824
3MPS47NW,770.6430383683941
3MQ02LBA,1147.5288167958474
3MRV846D,1660.3890668557835
3MS8FGZQ,816.8648050037972
3MUM8JKS,1186.4981039793352
3MX0WX8Y,1610.187286550004
3MXRQ940,1604.9116427105723
3MZ7XLMX,702.3883225997769
3MZHKJQP,1194.7841683318716
3N13Z0PF,1239.3986517711646
3N3UWE7Y,1429.6882011828927
3N6CL7B7,511.7773834686225
3N6LCJ8C,1504.0545588484672
3N6ME07T,2417.6364630718217
3NCSNHBB,562.3130170084776
3ND3HG89,1716.141446560251
3NDHZJ80,1661.2289122793065
3NE74YOS,867.3934598493911
3NF3VWF5,1320.705498842912
3NF4P2BT,649.7657820701236
3NFPTMWD,393.7970957177805
3NGHZCW8,1671.9148331677843
3NHX1VK8,650.5192406053432
3NIYUFLY,1183.083570763348
3NJ1PPRE,1204.782822818295
3NKPEJ85,1297.6351271276053
3NLD97GG,1225.297911678576
3NP5QHDL,2400.42520425711
3NQLDZRE,1809.795483856187
3NRIOZ4C,706.9837462088426
3NTVBMKJ,1187.3912580892136
3NUOL7HE,1398.2828104732323
3NURR6RF,1218.650309362247
3NX7USES,1569.6462032023628
3NY3ATMM,1307.2356921532169
3NY7T5NW,714.6418317025452
3NYRDFKS,328.2325064704164
3O0MO516,1004.8872585326759
3O0W50NT,1054.9040888965123
3O2NZ7VT,978.2619329949989
3O37RBAY,435.5332810450068
3O3H9ZSA,1638.2714607749247
3O3VPEAW,637.6613100396828
3O56DEUD,693.4323866356417
3O68YS88,1525.2798277797344
3O6ZKDRW,1332.0770529406147
3O89HW3P,592.8595552587466
3OAF73P5,1308.8979669488942
3OB5MRR9,1646.7185517703058
3OC4PSQK,1627.4516894875926
3OCO3XUP,1045.9526985564949
3OJ15Q24,1180.3033539757193
3OJ91Q91,2326.2383783696823
3OJG9JAB,1039.6884737462594
3OJQ4D0C,1166.3314123128707
3OJQDNAL,1564.3656837254964
3OLD649Z,1701.1445512466858
3ONMAJBW,1374.6190358830054
3OP74ES1,870.8309127257726
3OPJ5JDX,2120.8336981835782
3OQ9M1YP,671.941958228475
3OQDAUG7,1925.3276446299612
3OS0ZSLA,882.9847609633694
3OSOXLX2,577.7187552556591
3OUG1WJ9,1165.1119624270332
3OV50852,1264.5753886655464
3OWFI5XM,2705.1332723600362
3OXRZER9,663.3671525604966
3OYLT06K,635.2713502038413
3OZ3A1SN,965.8599268246767
3P1NKGZJ,1422.8244658235371
3P1U5R25,1196.9047271104541
3P2SAMBU,1900.5042714812605
3P4G326X,721.7191282437452
3P6IQCNM,1573.2809900602483
3P6SJS0M,1132.0307267683772
3P8I7R20,1301.3723438002878
3P8LW3OS,1648.2735471518295
3PE0QBK6,372.4206405675113
3PEMKJQV,863.9418897199733
3PFNXVDJ,820.1608930786314
3PG11UAQ,1450.9763043107741
3PG1KCDV,1074.850571729009
3PGDJZF9,883.5262431811984
3PGWUOQ3,584.2218755832145
3PHEFQCJ,1395.4052170651644
3PI1TSCZ,1179.987485746793
3PI2VV38,941.2692002304706
3PJZEQ83,598.0463327415091
3PK67JDG,1260.1084145378682
3PM1ELT2,971.3893225917266
3PQO8JDO,1094.1868126363881
3PROM611,639.7765000230297
3PS5N39M,1125.0734690285333
3PSZ9SBC,1667.8648741683905
3PTB0F4I,1115.9946030448343
3PTZKBSF,1333.123348402614
3PVDNFIQ,1558.4828574262317
3Q23GKVN,1266.5650629690085
3Q3RAZDC,813.497217017837
3Q642B53,959.6913814807873
3Q6XSYDP,803.0191073994315
3Q8ZJAFH,1428.706680695946
3Q92GTZP,2306.8853611962018
3Q9E6NK3,749.9248773161431
3QAI4GDV,1187.6282809615313
3QB01BWX,765.7464733727377
3QCJQ1PF,1765.8721651807814
3QDXOS9L,1247.1535441733995
3QIQ52PM,614.6628262287529
3QMP2NMJ,1557.3303319360864
3QMRLHFN,986.8475637304853
3QN174IC,820.5353832819994
3QOAGP2V,2636.1494688605762
3QRKJPC3,568.5999558408735
3QRVQE45,1429.9973071708537
